team_api_id,mean_player_rating,points_per_game
6403,66.2235797827903,1.388888888888889
6421,69.95909391534391,1.333333333333333
7841,64.73214285714285,1.3157894736842113
7844,69.21257716049382,1.333333333333333
7992,69.47333333333333,0.5999999999999999
9768,76.45044563279858,2.470588235294117
9772,76.89037433155079,2.1176470588235294
9773,78.07499999999999,2.388888888888888
9807,67.42662037037037,0.866666666666667
9809,67.75579858737753,0.7894736842105261
10212,68.1240152851264,0.8000000000000002
10213,66.1150128517316,1.0625
10214,69.90100108225108,1.875
10215,66.96910022847524,1.0555555555555558
10238,69.30105261801691,0.7857142857142858
10264,72.8520794633643,1.4210526315789478
