team_api_id,mean_player_rating,points_per_game
8197,71.88334507119606,2.1315789473684235
8455,79.06920761815036,1.3157894736842117
8456,80.59135995419035,1.736842105263158
8466,72.6082485847119,1.6578947368421044
8472,72.87309683116295,1.0263157894736847
8586,74.89533535896577,1.8421052631578951
8650,74.4975037053468,1.5789473684210533
8654,72.75207932669908,1.6315789473684195
8659,73.23888704988146,1.1315789473684204
8668,74.28217969136752,1.2368421052631577
8678,67.03778999844864,1.1052631578947374
9817,71.89705291170765,1.1842105263157883
9825,77.12065128693553,1.86842105263158
9826,71.48240930002348,1.1052631578947374
9850,71.2818097504546,0.8947368421052634
10003,73.0967542465657,1.2368421052631577
10194,73.62769599183127,1.3421052631578954
10252,71.83550417935275,0.4473684210526317
10260,76.7613546425737,1.736842105263158
10261,71.49093949458207,0.9736842105263153
