team_name,team_api_id,mean_player_rating,points_per_game
ADO Den Haag,10217,67.29267257252549,0.9411764705882353
AZ,10229,72.54277438248029,1.9117647058823537
Ajax,8593,75.88899443021418,2.2352941176470584
De Graafschap,8526,64.65960338680927,0.7058823529411766
Excelsior,10218,64.39480519480517,0.5588235294117646
FC Groningen,8674,68.7351943807826,1.0882352941176472
FC Twente,8611,72.38018694108662,1.7647058823529418
FC Utrecht,9908,67.46648055481434,1.2647058823529418
Feyenoord,10235,72.75847309998379,2.0588235294117663
Heracles Almelo,9791,68.40644731085908,1.1764705882352944
N.E.C.,8464,67.38348435144597,1.3235294117647052
NAC Breda,9761,67.12993091281861,1.1176470588235292
PSV,8640,75.07343636755402,2.0294117647058836
RKC Waalwijk,10219,67.17592020279187,1.3235294117647052
Roda JC Kerkrade,9803,66.7433120800768,1.294117647058824
SC Heerenveen,10228,71.09620367155125,1.8823529411764706
VVV-Venlo,9839,66.4293058345398,0.9117647058823524
Vitesse,8277,71.79990450725745,1.558823529411766
