team_api_id,mean_player_rating,points_per_game
8165,71.94353195823781,1.2352941176470582
8177,72.14561510978622,0.9117647058823524
8178,78.42951304488739,1.5882352941176467
8226,73.35451495919412,1.2058823529411762
8350,68.99733903867028,0.6764705882352938
8358,72.08539279348102,1.1764705882352944
8406,70.98931114628266,1.1176470588235292
8697,73.91575967852704,1.2352941176470582
8721,75.67758489133237,1.294117647058824
8722,71.83977880408364,0.8823529411764709
9788,76.96505602240896,1.7647058823529418
9789,81.30605912210187,2.3823529411764692
9790,74.33384725791143,1.058823529411765
9823,83.74030992075974,2.1470588235294117
9904,74.06749622926091,1.4117647058823533
9905,73.3180463475918,1.1470588235294124
10189,77.37595933478288,1.8823529411764706
10269,74.08035789181986,1.558823529411766
