team_api_id,mean_player_rating,points_per_game
8165,71.38903743315507,0.9117647058823524
8177,73.25975935828875,0.7058823529411766
8178,78.10831847890672,1.7352941176470582
8226,76.08337384540593,1.2352941176470582
8358,70.20227272727273,1.0294117647058831
8697,78.59625668449195,1.7941176470588245
8721,77.85561497326202,1.4705882352941166
8722,74.11516636957812,1.1176470588235292
9788,73.67914438502677,1.1470588235294124
9789,76.9625668449198,1.6764705882352953
9790,77.37566844919785,1.5294117647058834
9810,73.53074866310165,1.3529411764705876
9823,80.41711229946523,2.0588235294117663
9904,72.4300839275104,0.9705882352941169
9905,71.81631016042785,1.3823529411764708
9911,71.04634581105168,0.8235294117647063
10189,76.66828579916816,1.9117647058823537
10269,76.11550802139038,1.6176470588235292
