team_api_id,mean_player_rating,points_per_game
7819,69.4244683678894,0.9736842105263153
8481,71.12314118629907,1.1052631578947374
8583,71.56241844280122,1.4473684210526307
8592,77.10378935554375,2.0263157894736845
8639,74.18409090909091,1.6842105263157883
8682,70.91104730978086,1.0526315789473693
8689,70.27942728722631,1.1842105263157883
9746,65.79344735004274,0.6842105263157902
9748,79.2435973306472,1.86842105263158
9827,77.9644869750133,2.1052631578947385
9829,71.40420875420875,1.1842105263157883
9830,69.0424626380767,0.9736842105263153
9831,72.45889202172098,1.3157894736842117
9847,76.3352870813397,1.6842105263157883
9851,74.93750000000001,1.605263157894738
9853,72.91507177033493,1.0526315789473693
9855,68.94184981684981,1.157894736842105
9873,71.14221158958003,1.157894736842105
9874,70.63789207868155,1.1052631578947374
9941,74.21299840510366,1.6842105263157883
