team_name,team_api_id,mean_player_rating,points_per_game
Athletic Club de Bilbao,8315,75.62823487875046,1.1842105263157883
Atlético Madrid,9906,79.10121713045991,2.0
CA Osasuna,8371,71.07961769960579,1.0263157894736847
FC Barcelona,8634,82.8804280992837,2.6315789473684235
Getafe CF,8305,73.78694598589455,1.2368421052631577
Granada CF,7878,72.24686501159518,1.1052631578947374
Levante UD,8581,73.23778006191436,1.2105263157894732
Málaga CF,9864,76.51194209309062,1.5
RC Celta de Vigo,9910,70.95396417912485,0.9736842105263153
RC Deportivo de La Coruña,9783,72.83913930930458,0.9210526315789476
RCD Espanyol,8558,72.8161999922828,1.157894736842105
RCD Mallorca,8661,72.11014525811716,0.9473684210526309
Rayo Vallecano,8370,72.19259209246,1.3947368421052622
Real Betis Balompié,8603,72.9315910556647,1.4736842105263153
Real Madrid CF,8633,82.38826582534607,2.2368421052631593
Real Sociedad,8560,74.33192988021995,1.736842105263158
Real Valladolid,10281,71.20128185736115,1.1315789473684204
Real Zaragoza,8394,71.6729108767476,0.8947368421052634
Sevilla FC,8302,76.57605928402012,1.3157894736842117
Valencia CF,10267,77.23283345502766,1.710526315789473
